ROWID,Country,State lgd code,State,YearCode,Year,Crop category,Season,Crop name,Area,Production,Yield
7408,India,24,Gujarat,2012,"Agriculture Year (Jul - Jun), 2012",Oilseeds and Commercial Crops,Kharif,Groundnut,1219,607,497.949
7409,India,24,Gujarat,2012,"Agriculture Year (Jul - Jun), 2012",Oilseeds and Commercial Crops,Kharif,Nigerseed,7,2,285.714
7410,India,24,Gujarat,2012,"Agriculture Year (Jul - Jun), 2012",Oilseeds and Commercial Crops,Kharif,Oilseed,2156,2183,1012.523
7411,India,24,Gujarat,2012,"Agriculture Year (Jul - Jun), 2012",Oilseeds and Commercial Crops,Kharif,Rapeseed and Mustard,213,361,1694.836
7412,India,24,Gujarat,2012,"Agriculture Year (Jul - Jun), 2012",Oilseeds and Commercial Crops,Kharif,Sesamum,132,34,257.576
7413,India,24,Gujarat,2012,"Agriculture Year (Jul - Jun), 2012",Oilseeds and Commercial Crops,Rabi,Groundnut,66,151,2287.879
7414,India,24,Gujarat,2012,"Agriculture Year (Jul - Jun), 2012",Oilseeds and Commercial Crops,Rabi,Oilseed,296,522,1763.514
7415,India,24,Gujarat,2012,"Agriculture Year (Jul - Jun), 2012",Oilseeds and Commercial Crops,Rabi,Soyabean,47,47,1000
7416,India,24,Gujarat,2012,"Agriculture Year (Jul - Jun), 2012",Oilseeds and Commercial Crops,,Cotton,2497,1504.5,602.523
7417,India,24,Gujarat,2012,"Agriculture Year (Jul - Jun), 2012",Oilseeds and Commercial Crops,,Safflower,17,10,588.235
7418,India,24,Gujarat,2012,"Agriculture Year (Jul - Jun), 2012",Oilseeds and Commercial Crops,,Sugarcane,176,12690,72102.273
7419,India,24,Gujarat,2013,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Kharif,Bajra,694,1209.64,1742.997
7420,India,24,Gujarat,2013,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Kharif,Cereals,1910,3336.64,1746.932
7421,India,24,Gujarat,2013,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Kharif,Coarse Cereals,1153,1793.64,1555.629
7422,India,24,Gujarat,2013,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Kharif,Foodgrains,2386,3691.64,1547.209
7423,India,24,Gujarat,2013,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Kharif,Jowar,74,107,1445.946
7424,India,24,Gujarat,2013,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Kharif,Maize,333,422,1267.267
7425,India,24,Gujarat,2013,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Kharif,Moong,128,67,523.438
7427,India,24,Gujarat,2013,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Kharif,Other Pulses,19,10,526.316
7428,India,24,Gujarat,2013,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Kharif,Pulses,476,355,745.798
7429,India,24,Gujarat,2013,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Kharif,Ragi,14,14,1000
7430,India,24,Gujarat,2013,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Kharif,Rice,757,1543,2038.309
7431,India,24,Gujarat,2013,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Kharif,Small Millets,38,41,1078.947
7432,India,24,Gujarat,2013,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Kharif,Tur,210,209,995.238
7433,India,24,Gujarat,2013,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Kharif,Urad,89,54,606.742
7434,India,24,Gujarat,2013,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Rabi,Cereals,1655,5114,3090.03
7435,India,24,Gujarat,2013,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Rabi,Coarse Cereals,182,327,1796.703
7436,India,24,Gujarat,2013,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Rabi,Foodgrains,1992,5488,2755.02
7437,India,24,Gujarat,2013,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Rabi,Gram,247,309,1251.012
7438,India,24,Gujarat,2013,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Rabi,Jowar,54,68,1259.259
7439,India,24,Gujarat,2013,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Rabi,Maize,128,259,2023.438
7440,India,24,Gujarat,2013,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Rabi,Moong,55,39,709.091
7441,India,24,Gujarat,2013,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Rabi,Other Pulses,33,25,757.576
7442,India,24,Gujarat,2013,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Rabi,Pulses,337,374,1109.792
7443,India,24,Gujarat,2013,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Rabi,Rice,31,93,3000
7444,India,24,Gujarat,2013,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Rabi,Urad,2,1,500
7445,India,24,Gujarat,2013,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Rabi,Wheat,1442,4694,3255.201
7446,India,24,Gujarat,2013,"Agriculture Year (Jul - Jun), 2013",Oilseeds and Commercial Crops,Kharif,Castorseed,627,1287.858,2054
7447,India,24,Gujarat,2013,"Agriculture Year (Jul - Jun), 2013",Oilseeds and Commercial Crops,Kharif,Groundnut,1748,4747.568,2716
7448,India,24,Gujarat,2013,"Agriculture Year (Jul - Jun), 2013",Oilseeds and Commercial Crops,Kharif,Nigerseed,16,5,312.5
7449,India,24,Gujarat,2013,"Agriculture Year (Jul - Jun), 2013",Oilseeds and Commercial Crops,Kharif,Oilseed,2687,6205.426,2309.425
7450,India,24,Gujarat,2013,"Agriculture Year (Jul - Jun), 2013",Oilseeds and Commercial Crops,Kharif,Rapeseed and Mustard,282,486,1723.404
7451,India,24,Gujarat,2013,"Agriculture Year (Jul - Jun), 2013",Oilseeds and Commercial Crops,Kharif,Sesamum,236,121,512.712
